Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Euler Angle 0,Euler Angle 1,Euler Angle 2,Temperature
1304.2522563934326,State.GROUND,0,5800,-1.4176735868507793,0.5843701162071677,-27.095068140101496,-1.5203653766689706,-3.5761156,0.9186352000000001,0.6064060000000033,339.0625,-6.4375,-1.75,72.33165667694993
1304.2722864151,State.GROUND,0,5800,-1.494689745187201,0.5371929073817576,-26.635445292335504,-1.2163915100436797,-3.6089240000000005,0.9514436,0.5079808000000021,339.0625,-6.4375,-1.75,72.31603932385333
1304.2922806739807,State.GROUND,0,5800,-0.5421496389731209,0.5598027220654588,-25.17524785605669,0.3503685212537115,1071.4895356000002,0.9186352000000001,0.5735976000000029,339.0625,-6.4375,-1.75,72.30042194728739
1304.3124907016754,State.GROUND,0,5800,-0.5517225373639234,0.5480875842772421,-24.690162059400954,-0.25757915617234334,-3.6089240000000005,0.9186352000000001,0.5407892000000025,339.0625,-6.4375,-1.75,72.29261325020343
1304.3323905467987,State.GROUND,0,5800,0.22280490015039667,0.6044994593768824,-23.45549255750999,0.9817772416471237,-3.6089240000000005,0.9186352000000001,0.6392144000000002,339.0625,-6.4375,-1.75,72.3238480033353
1304.3523592948914,State.GROUND,0,5800,0.7268362311474983,0.5651952821039699,-22.504757186132682,1.3092235124912188,-3.6745408000000004,0.9186352000000001,0.5407892000000025,339.0625,-6.4375,-1.75,72.3238480033353
1304.372330904007,State.GROUND,0,5800,-1.03777515426815,0.6311220581617764,-23.764778286925267,-1.8243364376720097,-3.5761156,0.9186352000000001,0.6720228000000006,339.0625,-6.4375,-1.75,72.31603932385333
1304.3923723697662,State.GROUND,0,5800,-1.5334620014655895,0.5752920085533603,-23.769529754512796,-1.5437894773402148,-3.6089240000000005,0.8858268,0.5407892000000025,339.0625,-6.4375,-1.75,72.30823063850403
1304.4124960899353,State.GROUND,0,5800,-1.5123112726784473,0.5742808535151014,-23.280264392989967,-1.2163915100436797,-3.6745408000000004,0.9186352000000001,0.5735976000000029,339.0625,-6.4375,-1.75,72.31603932385333
1304.4324069023132,State.GROUND,0,5800,-0.9162228170793292,0.594212586922793,-22.24291866996517,-0.28102883838856035,-3.6089240000000005,0.9186352000000001,0.6064060000000033,339.0625,-6.4375,-1.75,72.30042194728739
1304.4523658752441,State.GROUND,0,5800,-1.2705880671886953,0.5612017306379415,-22.14377114989474,-1.2163915100436797,-3.6417324000000004,0.9186352000000001,0.5407892000000025,339.0625,-6.4375,-1.75,72.30823063850403
1304.4723761081696,State.GROUND,0,5800,-0.4228369178907547,0.5689574051488633,-20.879444322880502,0.3503685212537115,-3.5761156,0.9186352000000001,0.5735976000000029,339.0625,-6.4375,-1.75,72.30042194728739
1304.4924104213715,State.GROUND,0,5800,-0.6675145562771381,0.5515616112189188,-20.6953983602078,-0.5615487864600627,-3.7073492000000003,0.8858268,0.5407892000000025,339.0625,-6.4375,-1.75,72.31603932385333
1304.512609243393,State.GROUND,0,5800,0.22462956217605368,0.5044455981977833,-19.422057089785476,1.005252507344984,-3.7073492000000003,0.9186352000000001,0.47517239999999816,339.0625,-6.4375,-1.75,72.3238480033353
1304.5324923992157,State.GROUND,0,5800,-0.6172642313689519,0.5268740435270729,-19.85165530402451,-0.8889779465460739,-3.6417324000000004,0.9186352000000001,0.5407892000000025,339.0625,2041.5625,-1.75,72.30042194728739
1304.55268740654,State.GROUND,0,5800,-1.331151075246212,0.494897506805784,-20.148566116823762,-1.5203653766689706,-3.6745408000000004,0.9186352000000001,0.47517239999999816,339.0625,-6.4375,-1.75,72.30823063850403
1304.5725588798523,State.GROUND,0,5800,-2.0094630447696087,0.5435166630176579,-20.406361010985183,-2.1751527575695158,-3.6417324000000004,0.9842519999999999,0.5735976000000029,339.0625,-6.4375,-1.75,72.31603932385333
1304.5924706459045,State.GROUND,0,5800,-2.0627398183480494,0.5418575781602826,-20.04453291371598,-1.8477668649938337,1071.3911104,0.9514436,0.5407892000000025,339.0625,-6.4375,-1.75,72.31603932385333
1304.6126976013184,State.GROUND,0,5800,-1.8727002604946457,0.5817935971883369,-19.462593064512824,-1.5203653766689706,-3.7401576000000003,0.9186352000000001,0.6064060000000033,339.0625,-6.4375,-1.75,72.30042194728739
